Date,label,economics,IT,finance,social,politics
2018-11-13,6.0,1,0,0,0,0
2018-11-13,,0,1,0,0,0
2018-11-13,,0,0,1,0,0
2018-11-13,,0,0,0,1,0
2018-11-14,,0,0,0,0,1
2018-11-14,,1,0,0,0,0
2018-11-14,,0,1,0,0,0
2018-11-14,,0,0,1,0,0
2018-11-14,,0,0,0,1,0
2018-11-15,,0,0,0,0,1
2018-11-15,6.0,1,0,0,0,0
2018-11-15,,0,1,0,0,0
2018-11-15,3.0,0,0,1,0,0
2018-11-15,,0,0,0,1,0
2018-11-16,,0,0,0,0,1
2018-11-16,,1,0,0,0,0
2018-11-16,,0,1,0,0,0
2018-11-16,6.0,0,0,1,0,0
2018-11-16,,0,0,0,1,0
2018-11-19,,0,0,0,0,1
2018-11-19,,1,0,0,0,0
2018-11-19,3.0,0,1,0,0,0
2018-11-19,,0,0,1,0,0
2018-11-19,,0,0,0,1,0
2018-11-20,,0,0,0,0,1
2018-11-20,3.0,1,0,0,0,0
2018-11-20,6.0,0,1,0,0,0
2018-11-20,,0,0,1,0,0
2018-11-20,,0,0,0,1,0
2018-11-21,,0,0,0,0,1
2018-11-21,3.0,1,0,0,0,0
2018-11-21,,0,1,0,0,0
2018-11-21,,0,0,1,0,0
2018-11-21,,0,0,0,1,0
2018-11-22,,0,0,0,0,1
2018-11-22,,1,0,0,0,0
2018-11-22,3.0,0,1,0,0,0
2018-11-22,,0,0,1,0,0
2018-11-22,,0,0,0,1,0
2018-11-23,,0,0,0,0,1
2018-11-23,2.0,1,0,0,0,0
2018-11-23,,0,1,0,0,0
2018-11-23,,0,0,1,0,0
2018-11-23,,0,0,0,1,0
2018-11-26,,0,0,0,0,1
2018-11-26,3.0,1,0,0,0,0
2018-11-26,,0,1,0,0,0
2018-11-26,,0,0,1,0,0
2018-11-26,,0,0,0,1,0
2018-11-27,,0,0,0,0,1
2018-11-27,,1,0,0,0,0
2018-11-27,,0,1,0,0,0
2018-11-27,,0,0,1,0,0
2018-11-27,,0,0,0,1,0
2018-11-28,,0,0,0,0,1
2018-11-28,2.0,1,0,0,0,0
2018-11-28,,0,1,0,0,0
2018-11-28,,0,0,1,0,0
2018-11-28,,0,0,0,1,0
2018-11-29,,0,0,0,0,1
2018-11-29,,1,0,0,0,0
2018-11-29,2.0,0,1,0,0,0
2018-11-29,3.0,0,0,1,0,0
2018-11-29,,0,0,0,1,0
2018-11-30,,0,0,0,0,1
2018-11-30,,1,0,0,0,0
2018-11-30,,0,1,0,0,0
2018-11-30,,0,0,1,0,0
2018-11-30,,0,0,0,1,0
2018-12-03,,0,0,0,0,1
2018-12-03,,1,0,0,0,0
2018-12-03,,0,1,0,0,0
2018-12-03,2.0,0,0,1,0,0
2018-12-03,,0,0,0,1,0
2018-12-04,,0,0,0,0,1
2018-12-04,,1,0,0,0,0
2018-12-04,,0,1,0,0,0
2018-12-04,,0,0,1,0,0
2018-12-04,,0,0,0,1,0
2018-12-05,,0,0,0,0,1
2018-12-05,,1,0,0,0,0
2018-12-05,,0,1,0,0,0
2018-12-05,,0,0,1,0,0
2018-12-05,,0,0,0,1,0
2018-12-06,,0,0,0,0,1
2018-12-06,,1,0,0,0,0
2018-12-06,,0,1,0,0,0
2018-12-06,,0,0,1,0,0
2018-12-06,,0,0,0,1,0
2018-12-07,,0,0,0,0,1
2018-12-07,,1,0,0,0,0
2018-12-07,,0,1,0,0,0
2018-12-07,,0,0,1,0,0
2018-12-07,,0,0,0,1,0
2018-12-10,,0,0,0,0,1
2018-12-10,,1,0,0,0,0
2018-12-10,6.0,0,1,0,0,0
2018-12-10,,0,0,1,0,0
2018-12-10,,0,0,0,1,0
2018-12-11,,0,0,0,0,1
2018-12-11,,1,0,0,0,0
2018-12-11,4.0,0,1,0,0,0
2018-12-11,,0,0,1,0,0
2018-12-11,,0,0,0,1,0
2018-12-12,,0,0,0,0,1
2018-12-12,,1,0,0,0,0
2018-12-12,,0,1,0,0,0
2018-12-12,,0,0,1,0,0
2018-12-12,,0,0,0,1,0
2018-12-13,,0,0,0,0,1
2018-12-13,3.0,1,0,0,0,0
2018-12-13,,0,1,0,0,0
2018-12-13,,0,0,1,0,0
2018-12-13,,0,0,0,1,0
2018-12-14,,0,0,0,0,1
2018-12-14,,1,0,0,0,0
2018-12-14,,0,1,0,0,0
2018-12-14,,0,0,1,0,0
2018-12-14,,0,0,0,1,0
2018-12-17,,0,0,0,0,1
2018-12-17,10.0,1,0,0,0,0
2018-12-17,6.0,0,1,0,0,0
2018-12-17,3.0,0,0,1,0,0
2018-12-17,,0,0,0,1,0
2018-12-18,,0,0,0,0,1
2018-12-18,,1,0,0,0,0
2018-12-18,,0,1,0,0,0
2018-12-18,,0,0,1,0,0
2018-12-18,2.0,0,0,0,1,0
2018-12-19,,0,0,0,0,1
2018-12-19,,1,0,0,0,0
2018-12-19,,0,1,0,0,0
2018-12-19,,0,0,1,0,0
2018-12-19,,0,0,0,1,0
2018-12-20,,0,0,0,0,1
2018-12-20,,1,0,0,0,0
2018-12-20,6.0,0,1,0,0,0
2018-12-20,,0,0,1,0,0
2018-12-20,,0,0,0,1,0
2018-12-21,,0,0,0,0,1
2018-12-21,4.0,1,0,0,0,0
2018-12-21,,0,1,0,0,0
2018-12-21,,0,0,1,0,0
2018-12-21,,0,0,0,1,0
2018-12-24,,0,0,0,0,1
2018-12-24,1.0,1,0,0,0,0
2018-12-24,3.0,0,1,0,0,0
2018-12-24,,0,0,1,0,0
2018-12-24,,0,0,0,1,0
2018-12-26,,0,0,0,0,1
2018-12-26,3.0,1,0,0,0,0
2018-12-26,3.0,0,1,0,0,0
2018-12-26,,0,0,1,0,0
2018-12-26,,0,0,0,1,0
2018-12-27,,0,0,0,0,1
2018-12-27,3.0,1,0,0,0,0
2018-12-27,,0,1,0,0,0
2018-12-27,,0,0,1,0,0
2018-12-27,,0,0,0,1,0
2018-12-28,,0,0,0,0,1
2018-12-28,,1,0,0,0,0
2018-12-28,,0,1,0,0,0
2018-12-28,,0,0,1,0,0
2018-12-28,,0,0,0,1,0
2019-01-02,,0,0,0,0,1
2019-01-02,3.0,1,0,0,0,0
2019-01-02,,0,1,0,0,0
2019-01-02,3.0,0,0,1,0,0
2019-01-02,,0,0,0,1,0
2019-01-03,,0,0,0,0,1
2019-01-03,3.0,1,0,0,0,0
2019-01-03,3.0,0,1,0,0,0
2019-01-03,,0,0,1,0,0
2019-01-03,,0,0,0,1,0
2019-01-04,,0,0,0,0,1
2019-01-04,,1,0,0,0,0
2019-01-04,7.0,0,1,0,0,0
2019-01-04,,0,0,1,0,0
2019-01-04,,0,0,0,1,0
2019-01-07,,0,0,0,0,1
2019-01-07,,1,0,0,0,0
2019-01-07,3.0,0,1,0,0,0
2019-01-07,,0,0,1,0,0
2019-01-07,,0,0,0,1,0
2019-01-08,,0,0,0,0,1
2019-01-08,,1,0,0,0,0
2019-01-08,,0,1,0,0,0
2019-01-08,,0,0,1,0,0
2019-01-08,,0,0,0,1,0
2019-01-09,,0,0,0,0,1
2019-01-09,3.0,1,0,0,0,0
2019-01-09,3.0,0,1,0,0,0
2019-01-09,,0,0,1,0,0
2019-01-09,,0,0,0,1,0
2019-01-10,,0,0,0,0,1
2019-01-10,,1,0,0,0,0
2019-01-10,,0,1,0,0,0
2019-01-10,,0,0,1,0,0
2019-01-10,,0,0,0,1,0
2019-01-11,,0,0,0,0,1
2019-01-11,4.0,1,0,0,0,0
2019-01-11,,0,1,0,0,0
2019-01-11,,0,0,1,0,0
2019-01-11,,0,0,0,1,0
2019-01-14,,0,0,0,0,1
2019-01-14,3.0,1,0,0,0,0
2019-01-14,2.0,0,1,0,0,0
2019-01-14,,0,0,1,0,0
2019-01-14,3.0,0,0,0,1,0
2019-01-15,,0,0,0,0,1
2019-01-15,2.0,1,0,0,0,0
2019-01-15,,0,1,0,0,0
2019-01-15,,0,0,1,0,0
2019-01-15,,0,0,0,1,0
2019-01-16,,0,0,0,0,1
2019-01-16,,1,0,0,0,0
2019-01-16,3.0,0,1,0,0,0
2019-01-16,,0,0,1,0,0
2019-01-16,,0,0,0,1,0
2019-01-17,,0,0,0,0,1
2019-01-17,,1,0,0,0,0
2019-01-17,6.0,0,1,0,0,0
2019-01-17,,0,0,1,0,0
2019-01-17,,0,0,0,1,0
2019-01-18,,0,0,0,0,1
2019-01-18,5.0,1,0,0,0,0
2019-01-18,,0,1,0,0,0
2019-01-18,4.0,0,0,1,0,0
2019-01-18,,0,0,0,1,0
2019-01-21,,0,0,0,0,1
2019-01-21,3.0,1,0,0,0,0
2019-01-21,3.0,0,1,0,0,0
2019-01-21,3.0,0,0,1,0,0
2019-01-21,,0,0,0,1,0
2019-01-22,,0,0,0,0,1
2019-01-22,3.0,1,0,0,0,0
2019-01-22,,0,1,0,0,0
2019-01-22,,0,0,1,0,0
2019-01-22,,0,0,0,1,0
2019-01-23,,0,0,0,0,1
2019-01-23,,1,0,0,0,0
2019-01-23,6.0,0,1,0,0,0
2019-01-23,,0,0,1,0,0
2019-01-23,,0,0,0,1,0
2019-01-24,,0,0,0,0,1
2019-01-24,2.0,1,0,0,0,0
2019-01-24,5.0,0,1,0,0,0
2019-01-24,,0,0,1,0,0
2019-01-24,,0,0,0,1,0
2019-01-25,,0,0,0,0,1
2019-01-25,3.0,1,0,0,0,0
2019-01-25,3.0,0,1,0,0,0
2019-01-25,,0,0,1,0,0
2019-01-25,,0,0,0,1,0
2019-01-28,,0,0,0,0,1
2019-01-28,3.0,1,0,0,0,0
2019-01-28,2.0,0,1,0,0,0
2019-01-28,,0,0,1,0,0
2019-01-28,2.0,0,0,0,1,0
2019-01-29,,0,0,0,0,1
2019-01-29,3.0,1,0,0,0,0
2019-01-29,,0,1,0,0,0
2019-01-29,,0,0,1,0,0
2019-01-29,,0,0,0,1,0
2019-01-30,,0,0,0,0,1
2019-01-30,3.0,1,0,0,0,0
2019-01-30,4.0,0,1,0,0,0
2019-01-30,,0,0,1,0,0
2019-01-30,,0,0,0,1,0
2019-01-31,,0,0,0,0,1
2019-01-31,2.0,1,0,0,0,0
2019-01-31,9.0,0,1,0,0,0
2019-01-31,,0,0,1,0,0
2019-01-31,,0,0,0,1,0
2019-02-01,,0,0,0,0,1
2019-02-01,8.0,1,0,0,0,0
2019-02-01,,0,1,0,0,0
2019-02-01,3.0,0,0,1,0,0
2019-02-01,,0,0,0,1,0
2019-02-07,,0,0,0,0,1
2019-02-07,2.0,1,0,0,0,0
2019-02-07,1.0,0,1,0,0,0
2019-02-07,,0,0,1,0,0
2019-02-07,,0,0,0,1,0
2019-02-08,,0,0,0,0,1
2019-02-08,,1,0,0,0,0
2019-02-08,,0,1,0,0,0
2019-02-08,,0,0,1,0,0
2019-02-08,,0,0,0,1,0
2019-02-11,,0,0,0,0,1
2019-02-11,4.0,1,0,0,0,0
2019-02-11,7.0,0,1,0,0,0
2019-02-11,,0,0,1,0,0
2019-02-11,,0,0,0,1,0
2019-02-12,,0,0,0,0,1
2019-02-12,3.0,1,0,0,0,0
2019-02-12,2.0,0,1,0,0,0
2019-02-12,,0,0,1,0,0
2019-02-12,,0,0,0,1,0
2019-02-13,,0,0,0,0,1
2019-02-13,,1,0,0,0,0
2019-02-13,,0,1,0,0,0
2019-02-13,,0,0,1,0,0
2019-02-13,,0,0,0,1,0
2019-02-14,,0,0,0,0,1
2019-02-14,,1,0,0,0,0
2019-02-14,3.0,0,1,0,0,0
2019-02-14,,0,0,1,0,0
2019-02-14,,0,0,0,1,0
2019-02-15,,0,0,0,0,1
2019-02-15,,1,0,0,0,0
2019-02-15,,0,1,0,0,0
2019-02-15,,0,0,1,0,0
2019-02-15,,0,0,0,1,0
2019-02-18,,0,0,0,0,1
2019-02-18,,1,0,0,0,0
2019-02-18,10.0,0,1,0,0,0
2019-02-18,5.0,0,0,1,0,0
2019-02-18,,0,0,0,1,0
2019-02-20,,0,0,0,0,1
2019-02-20,6.0,1,0,0,0,0
2019-02-20,7.0,0,1,0,0,0
2019-02-20,,0,0,1,0,0
2019-02-20,,0,0,0,1,0
2019-02-21,,0,0,0,0,1
2019-02-21,,1,0,0,0,0
2019-02-21,3.0,0,1,0,0,0
2019-02-21,3.0,0,0,1,0,0
2019-02-21,,0,0,0,1,0
2019-02-22,,0,0,0,0,1
2019-02-22,1.0,1,0,0,0,0
2019-02-22,,0,1,0,0,0
2019-02-22,,0,0,1,0,0
2019-02-22,,0,0,0,1,0
2019-02-25,,0,0,0,0,1
2019-02-25,,1,0,0,0,0
2019-02-25,,0,1,0,0,0
2019-02-25,,0,0,1,0,0
2019-02-25,,0,0,0,1,0
2019-02-26,,0,0,0,0,1
2019-02-26,3.0,1,0,0,0,0
2019-02-26,,0,1,0,0,0
2019-02-26,,0,0,1,0,0
2019-02-26,,0,0,0,1,0
2019-02-27,,0,0,0,0,1
2019-02-27,3.0,1,0,0,0,0
2019-02-27,,0,1,0,0,0
2019-02-27,,0,0,1,0,0
2019-02-27,,0,0,0,1,0
2019-02-28,,0,0,0,0,1
2019-02-28,,1,0,0,0,0
2019-02-28,,0,1,0,0,0
2019-02-28,1.0,0,0,1,0,0
2019-02-28,,0,0,0,1,0
2019-03-04,,0,0,0,0,1
2019-03-04,3.0,1,0,0,0,0
2019-03-04,,0,1,0,0,0
2019-03-04,,0,0,1,0,0
2019-03-04,,0,0,0,1,0
2019-03-05,,0,0,0,0,1
2019-03-05,3.0,1,0,0,0,0
2019-03-05,,0,1,0,0,0
2019-03-05,,0,0,1,0,0
2019-03-05,,0,0,0,1,0
2019-03-06,,0,0,0,0,1
2019-03-06,3.0,1,0,0,0,0
2019-03-06,,0,1,0,0,0
2019-03-06,,0,0,1,0,0
2019-03-06,,0,0,0,1,0
2019-03-07,,0,0,0,0,1
2019-03-07,,1,0,0,0,0
2019-03-07,3.0,0,1,0,0,0
2019-03-07,,0,0,1,0,0
2019-03-07,,0,0,0,1,0
2019-03-08,,0,0,0,0,1
2019-03-08,,1,0,0,0,0
2019-03-08,3.0,0,1,0,0,0
2019-03-08,3.0,0,0,1,0,0
2019-03-08,,0,0,0,1,0
2019-03-11,,0,0,0,0,1
2019-03-11,,1,0,0,0,0
2019-03-11,11.0,0,1,0,0,0
2019-03-11,,0,0,1,0,0
2019-03-11,,0,0,0,1,0
2019-03-12,,0,0,0,0,1
2019-03-12,3.0,1,0,0,0,0
2019-03-12,,0,1,0,0,0
2019-03-12,,0,0,1,0,0
2019-03-12,,0,0,0,1,0
2019-03-13,,0,0,0,0,1
2019-03-13,3.0,1,0,0,0,0
2019-03-13,,0,1,0,0,0
2019-03-13,,0,0,1,0,0
2019-03-13,,0,0,0,1,0
2019-03-14,,0,0,0,0,1
2019-03-14,3.0,1,0,0,0,0
2019-03-14,,0,1,0,0,0
2019-03-14,,0,0,1,0,0
2019-03-14,,0,0,0,1,0
2019-03-15,,0,0,0,0,1
2019-03-15,,1,0,0,0,0
2019-03-15,,0,1,0,0,0
2019-03-15,,0,0,1,0,0
2019-03-15,,0,0,0,1,0
2019-03-18,,0,0,0,0,1
2019-03-18,,1,0,0,0,0
2019-03-18,,0,1,0,0,0
2019-03-18,2.0,0,0,1,0,0
2019-03-18,,0,0,0,1,0
2019-03-19,,0,0,0,0,1
2019-03-19,,1,0,0,0,0
2019-03-19,5.0,0,1,0,0,0
2019-03-19,,0,0,1,0,0
2019-03-19,,0,0,0,1,0
2019-03-20,,0,0,0,0,1
2019-03-20,3.0,1,0,0,0,0
2019-03-20,4.0,0,1,0,0,0
2019-03-20,,0,0,1,0,0
2019-03-20,,0,0,0,1,0
2019-03-21,,0,0,0,0,1
2019-03-21,,1,0,0,0,0
2019-03-21,,0,1,0,0,0
2019-03-21,,0,0,1,0,0
2019-03-21,,0,0,0,1,0
2019-03-22,,0,0,0,0,1
2019-03-22,,1,0,0,0,0
2019-03-22,,0,1,0,0,0
2019-03-22,2.0,0,0,1,0,0
2019-03-22,,0,0,0,1,0
2019-03-25,,0,0,0,0,1
2019-03-25,2.0,1,0,0,0,0
2019-03-25,,0,1,0,0,0
2019-03-25,,0,0,1,0,0
2019-03-25,,0,0,0,1,0
2019-03-26,,0,0,0,0,1
2019-03-26,3.0,1,0,0,0,0
2019-03-26,,0,1,0,0,0
2019-03-26,,0,0,1,0,0
2019-03-26,,0,0,0,1,0
2019-03-27,,0,0,0,0,1
2019-03-27,6.0,1,0,0,0,0
2019-03-27,,0,1,0,0,0
2019-03-27,,0,0,1,0,0
2019-03-27,,0,0,0,1,0
2019-03-28,,0,0,0,0,1
2019-03-28,3.0,1,0,0,0,0
2019-03-28,2.0,0,1,0,0,0
2019-03-28,,0,0,1,0,0
2019-03-28,,0,0,0,1,0
2019-03-29,,0,0,0,0,1
2019-03-29,3.0,1,0,0,0,0
2019-03-29,,0,1,0,0,0
2019-03-29,,0,0,1,0,0
2019-03-29,,0,0,0,1,0
2019-04-01,,0,0,0,0,1
2019-04-01,,1,0,0,0,0
2019-04-01,,0,1,0,0,0
2019-04-01,10.0,0,0,1,0,0
2019-04-01,,0,0,0,1,0
2019-04-02,,0,0,0,0,1
2019-04-02,5.0,1,0,0,0,0
2019-04-02,2.0,0,1,0,0,0
2019-04-02,,0,0,1,0,0
2019-04-02,,0,0,0,1,0
2019-04-03,,0,0,0,0,1
2019-04-03,3.0,1,0,0,0,0
2019-04-03,1.0,0,1,0,0,0
2019-04-03,,0,0,1,0,0
2019-04-03,,0,0,0,1,0
2019-04-04,,0,0,0,0,1
2019-04-04,9.0,1,0,0,0,0
2019-04-04,,0,1,0,0,0
2019-04-04,,0,0,1,0,0
2019-04-04,,0,0,0,1,0
2019-04-05,,0,0,0,0,1
2019-04-05,8.0,1,0,0,0,0
2019-04-05,,0,1,0,0,0
2019-04-05,,0,0,1,0,0
2019-04-05,,0,0,0,1,0
2019-04-08,,0,0,0,0,1
2019-04-08,3.0,1,0,0,0,0
2019-04-08,,0,1,0,0,0
2019-04-08,,0,0,1,0,0
2019-04-08,,0,0,0,1,0
2019-04-09,,0,0,0,0,1
2019-04-09,3.0,1,0,0,0,0
2019-04-09,,0,1,0,0,0
2019-04-09,,0,0,1,0,0
2019-04-09,,0,0,0,1,0
2019-04-10,,0,0,0,0,1
2019-04-10,3.0,1,0,0,0,0
2019-04-10,,0,1,0,0,0
2019-04-10,,0,0,1,0,0
2019-04-10,,0,0,0,1,0
2019-04-11,,0,0,0,0,1
2019-04-11,3.0,1,0,0,0,0
2019-04-11,2.0,0,1,0,0,0
2019-04-11,,0,0,1,0,0
2019-04-11,,0,0,0,1,0
2019-04-12,,0,0,0,0,1
2019-04-12,3.0,1,0,0,0,0
2019-04-12,,0,1,0,0,0
2019-04-12,,0,0,1,0,0
2019-04-12,,0,0,0,1,0
2019-04-15,,0,0,0,0,1
2019-04-15,6.0,1,0,0,0,0
2019-04-15,,0,1,0,0,0
2019-04-15,,0,0,1,0,0
2019-04-15,,0,0,0,1,0
2019-04-16,,0,0,0,0,1
2019-04-16,,1,0,0,0,0
2019-04-16,,0,1,0,0,0
2019-04-16,,0,0,1,0,0
2019-04-16,,0,0,0,1,0
2019-04-17,,0,0,0,0,1
2019-04-17,3.0,1,0,0,0,0
2019-04-17,,0,1,0,0,0
2019-04-17,,0,0,1,0,0
2019-04-17,,0,0,0,1,0
2019-04-18,,0,0,0,0,1
2019-04-18,9.0,1,0,0,0,0
2019-04-18,,0,1,0,0,0
2019-04-18,,0,0,1,0,0
2019-04-18,,0,0,0,1,0
2019-04-19,,0,0,0,0,1
2019-04-19,3.0,1,0,0,0,0
2019-04-19,,0,1,0,0,0
2019-04-19,,0,0,1,0,0
2019-04-19,,0,0,0,1,0
2019-04-22,,0,0,0,0,1
2019-04-22,3.0,1,0,0,0,0
2019-04-22,,0,1,0,0,0
2019-04-22,,0,0,1,0,0
2019-04-22,,0,0,0,1,0
2019-04-23,,0,0,0,0,1
2019-04-23,6.0,1,0,0,0,0
2019-04-23,2.0,0,1,0,0,0
2019-04-23,,0,0,1,0,0
2019-04-23,,0,0,0,1,0
2019-04-24,,0,0,0,0,1
2019-04-24,7.0,1,0,0,0,0
2019-04-24,,0,1,0,0,0
2019-04-24,,0,0,1,0,0
2019-04-24,,0,0,0,1,0
2019-04-25,,0,0,0,0,1
2019-04-25,,1,0,0,0,0
2019-04-25,,0,1,0,0,0
2019-04-25,,0,0,1,0,0
2019-04-25,,0,0,0,1,0
2019-04-26,,0,0,0,0,1
2019-04-26,,1,0,0,0,0
2019-04-26,3.0,0,1,0,0,0
2019-04-26,,0,0,1,0,0
2019-04-26,,0,0,0,1,0
2019-04-29,,0,0,0,0,1
2019-04-29,10.0,1,0,0,0,0
2019-04-29,,0,1,0,0,0
2019-04-29,,0,0,1,0,0
2019-04-29,,0,0,0,1,0
2019-04-30,,0,0,0,0,1
2019-04-30,10.0,1,0,0,0,0
2019-04-30,2.0,0,1,0,0,0
2019-04-30,,0,0,1,0,0
2019-04-30,,0,0,0,1,0
2019-05-02,,0,0,0,0,1
2019-05-02,6.0,1,0,0,0,0
2019-05-02,,0,1,0,0,0
2019-05-02,2.0,0,0,1,0,0
2019-05-02,2.0,0,0,0,1,0
2019-05-03,,0,0,0,0,1
2019-05-03,,1,0,0,0,0
2019-05-03,,0,1,0,0,0
2019-05-03,,0,0,1,0,0
2019-05-03,,0,0,0,1,0
2019-05-07,,0,0,0,0,1
2019-05-07,,1,0,0,0,0
2019-05-07,,0,1,0,0,0
2019-05-07,,0,0,1,0,0
2019-05-07,,0,0,0,1,0
2019-05-08,,0,0,0,0,1
2019-05-08,3.0,1,0,0,0,0
2019-05-08,,0,1,0,0,0
2019-05-08,,0,0,1,0,0
2019-05-08,,0,0,0,1,0
2019-05-09,,0,0,0,0,1
2019-05-09,4.0,1,0,0,0,0
2019-05-09,,0,1,0,0,0
2019-05-09,3.0,0,0,1,0,0
2019-05-09,,0,0,0,1,0
2019-05-10,,0,0,0,0,1
2019-05-10,4.0,1,0,0,0,0
2019-05-10,,0,1,0,0,0
2019-05-10,,0,0,1,0,0
2019-05-10,,0,0,0,1,0
2019-05-13,,0,0,0,0,1
2019-05-13,6.0,1,0,0,0,0
2019-05-13,7.0,0,1,0,0,0
2019-05-13,,0,0,1,0,0
2019-05-13,2.0,0,0,0,1,0
2019-05-14,,0,0,0,0,1
2019-05-14,,1,0,0,0,0
2019-05-14,4.0,0,1,0,0,0
2019-05-14,1.0,0,0,1,0,0
2019-05-14,,0,0,0,1,0
2019-05-15,,0,0,0,0,1
2019-05-15,6.0,1,0,0,0,0
2019-05-15,,0,1,0,0,0
2019-05-15,,0,0,1,0,0
2019-05-15,,0,0,0,1,0
2019-05-16,,0,0,0,0,1
2019-05-16,,1,0,0,0,0
2019-05-16,2.0,0,1,0,0,0
2019-05-16,,0,0,1,0,0
2019-05-16,,0,0,0,1,0
2019-05-17,,0,0,0,0,1
2019-05-17,,1,0,0,0,0
2019-05-17,2.0,0,1,0,0,0
2019-05-17,,0,0,1,0,0
2019-05-17,,0,0,0,1,0
2019-05-20,,0,0,0,0,1
2019-05-20,3.0,1,0,0,0,0
2019-05-20,,0,1,0,0,0
2019-05-20,,0,0,1,0,0
2019-05-20,,0,0,0,1,0
2019-05-21,,0,0,0,0,1
2019-05-21,3.0,1,0,0,0,0
2019-05-21,,0,1,0,0,0
2019-05-21,,0,0,1,0,0
2019-05-21,,0,0,0,1,0
2019-05-22,,0,0,0,0,1
2019-05-22,,1,0,0,0,0
2019-05-22,,0,1,0,0,0
2019-05-22,,0,0,1,0,0
2019-05-22,,0,0,0,1,0
2019-05-23,,0,0,0,0,1
2019-05-23,6.0,1,0,0,0,0
2019-05-23,,0,1,0,0,0
2019-05-23,2.0,0,0,1,0,0
2019-05-23,,0,0,0,1,0
2019-05-24,,0,0,0,0,1
2019-05-24,3.0,1,0,0,0,0
2019-05-24,,0,1,0,0,0
2019-05-24,,0,0,1,0,0
2019-05-24,,0,0,0,1,0
2019-05-27,,0,0,0,0,1
2019-05-27,6.0,1,0,0,0,0
2019-05-27,,0,1,0,0,0
2019-05-27,,0,0,1,0,0
2019-05-27,3.0,0,0,0,1,0
2019-05-28,,0,0,0,0,1
2019-05-28,3.0,1,0,0,0,0
2019-05-28,,0,1,0,0,0
2019-05-28,,0,0,1,0,0
2019-05-28,,0,0,0,1,0
2019-05-29,,0,0,0,0,1
2019-05-29,,1,0,0,0,0
2019-05-29,,0,1,0,0,0
2019-05-29,2.0,0,0,1,0,0
2019-05-29,,0,0,0,1,0
2019-05-30,,0,0,0,0,1
2019-05-30,5.0,1,0,0,0,0
2019-05-30,,0,1,0,0,0
2019-05-30,,0,0,1,0,0
2019-05-30,,0,0,0,1,0
2019-06-03,,0,0,0,0,1
2019-06-03,3.0,1,0,0,0,0
2019-06-03,,0,1,0,0,0
2019-06-03,,0,0,1,0,0
2019-06-03,,0,0,0,1,0
2019-06-04,,0,0,0,0,1
2019-06-04,3.0,1,0,0,0,0
2019-06-04,,0,1,0,0,0
2019-06-04,,0,0,1,0,0
2019-06-04,,0,0,0,1,0
2019-06-05,,0,0,0,0,1
2019-06-05,6.0,1,0,0,0,0
2019-06-05,,0,1,0,0,0
2019-06-05,,0,0,1,0,0
2019-06-05,,0,0,0,1,0
2019-06-07,,0,0,0,0,1
2019-06-07,,1,0,0,0,0
2019-06-07,,0,1,0,0,0
2019-06-07,,0,0,1,0,0
2019-06-07,,0,0,0,1,0
2019-06-10,,0,0,0,0,1
2019-06-10,4.0,1,0,0,0,0
2019-06-10,,0,1,0,0,0
2019-06-10,,0,0,1,0,0
2019-06-10,,0,0,0,1,0
2019-06-11,,0,0,0,0,1
2019-06-11,,1,0,0,0,0
2019-06-11,,0,1,0,0,0
2019-06-11,,0,0,1,0,0
2019-06-11,,0,0,0,1,0
2019-06-12,,0,0,0,0,1
2019-06-12,4.0,1,0,0,0,0
2019-06-12,,0,1,0,0,0
2019-06-12,1.0,0,0,1,0,0
2019-06-12,,0,0,0,1,0
2019-06-13,,0,0,0,0,1
2019-06-13,3.0,1,0,0,0,0
2019-06-13,,0,1,0,0,0
2019-06-13,3.0,0,0,1,0,0
2019-06-13,,0,0,0,1,0
2019-06-14,,0,0,0,0,1
2019-06-14,4.0,1,0,0,0,0
2019-06-14,,0,1,0,0,0
2019-06-14,,0,0,1,0,0
2019-06-14,,0,0,0,1,0
2019-06-17,,0,0,0,0,1
2019-06-17,5.0,1,0,0,0,0
2019-06-17,,0,1,0,0,0
2019-06-17,3.0,0,0,1,0,0
2019-06-17,,0,0,0,1,0
2019-06-18,,0,0,0,0,1
2019-06-18,,1,0,0,0,0
2019-06-18,,0,1,0,0,0
2019-06-18,,0,0,1,0,0
2019-06-18,,0,0,0,1,0
2019-06-19,,0,0,0,0,1
2019-06-19,5.0,1,0,0,0,0
2019-06-19,,0,1,0,0,0
2019-06-19,,0,0,1,0,0
2019-06-19,,0,0,0,1,0
2019-06-20,,0,0,0,0,1
2019-06-20,,1,0,0,0,0
2019-06-20,,0,1,0,0,0
2019-06-20,,0,0,1,0,0
2019-06-20,,0,0,0,1,0
2019-06-21,,0,0,0,0,1
2019-06-21,3.0,1,0,0,0,0
2019-06-21,,0,1,0,0,0
2019-06-21,,0,0,1,0,0
2019-06-21,,0,0,0,1,0
2019-06-24,,0,0,0,0,1
2019-06-24,6.0,1,0,0,0,0
2019-06-24,,0,1,0,0,0
2019-06-24,1.0,0,0,1,0,0
2019-06-24,,0,0,0,1,0
2019-06-25,,0,0,0,0,1
2019-06-25,5.0,1,0,0,0,0
2019-06-25,,0,1,0,0,0
2019-06-25,,0,0,1,0,0
2019-06-25,,0,0,0,1,0
2019-06-26,,0,0,0,0,1
2019-06-26,,1,0,0,0,0
2019-06-26,3.0,0,1,0,0,0
2019-06-26,,0,0,1,0,0
