,Title,Label
384,"CJ제일제당, 농협중앙회와 상생협력 양해각서 체결",-1.0
385,"CJ제일제당, '더 건강한 브런치 슬라이스' 출시",-1.0
386,"CJ ""더 건강한 햄, 스팸급 메가브랜드로 키울 것""",-1.0
387,보기 좋고 건강에도 좋은 컬러푸드 먹어볼까?,-1.0
388,식품업계는 슈퍼곡물 '렌틸콩'과 연애 중,-1.0
389,"CJ채용, 24일까지 서류접수 마감…지원자격은?",-1.0
390,"CJ제일제당, 100% 자연발효 식초 2종 출시",1.0
391,[포토]한국 무역협회 제29대 회장단 출범식 개최,1.0
392,한국무역협회 제29대 회장단 출범,1.0
393,충남 온양에서 올해 첫 ‘충남일자리 박람회’,1.0
394,"CJ제일제당, 'CJ브리딩' 출범…""종자 개발, 농수산 키울 것""",1.0
395,"CJ제일제당 ""포장두부 시장 바꾸겠다""…국내 최초 비타민 두부 출시",1.0
396,"“진도 울금, 이젠 ‘차’로 드세요”",1.0
397,"치킨 가격 2만원 육박…롯데마트, 6500원 치킨 판매",1.0
398,경기과기원 대·중기 동반성장 'R&D자금' 지원,1.0
399,"CJ제일제당, 황녹색 음용식초 '쁘띠첼 미초 그린애플' 출시",1.0
400,1분기 식품업체 실적…CJ제일제당·오리온 '웃고' 매일유업·농심 '울고',-1.0
401,"식품업체, 2분기엔 웃는다…CJ제일제당 '↑'",1.0
402,"""CJ제일제당, 순풍에 돛 단 배""",1.0
403,"""음식료·담배업체, 1분기 실적 컨센서스 부합""",1.0
404,"CJ제일제당, '쁘띠첼 스윗롤' 한달만에 10억 매출",-1.0
405,"봄날의 고민, 춘곤증…비타민 가득 디저트로 ‘극복’",-1.0
406,"""음식료업株 1분기 추정실적 '대박'…전년대비 20% ↑""",-1.0
407,"朴 남미 4개국 방문, 경제사절단 126명 '사상최대'",1.0
408,"CJ, '창조경제추진단' 출범…""문화로 국가경제 기여""",1.0
409,"CJ제일제당, HMR시장 공략 가속화…햇반컵반 출시",1.0
410,"중남미로 달려간 韓기업들, 굳히기 vs 다지기(종합)",1.0
411,"朴따라간 재계사절단, 新엘도라도 중남미서 돈맥캔다",1.0
412,"CJ제일제당, '요리하는 남자' 쿠킹 클래스 진행",1.0
413,4월 넷째주 LG U+·현대삼호중공업 등 회사채 1.9조 발행,1.0
414,"CJ제일제당, 업계 최초 '수화 상담 서비스' 오픈",1.0
415,이슬람 푸드코드 '할랄'…요식업계 블루오션,1.0
416,"먹는 화장품 이너비 ""'젤리'와 '탄산수'로 즐기세요""",1.0
417,"CJ제일제당, 미국법인에 2417억 규모 채무보증 결정",1.0
418,"집된장 먹는 가구 절반…""앞으로 시판된장 사먹겠다""",-1.0
419,"장 종료 후 ""이 공시 눈에 띄네""(코스피-21일)",-1.0
420,[2015브랜드대상]한끼를 먹어도 '슈퍼곡물'로 건강하게,1.0
421,"대한상의, 브라질 상파울루서 비즈니스 포럼 개최",1.0
422,"CJ제일제당, 여성맞춤형 '노르웨이 오메가3 포 우먼' 출시",1.0
423,유통업계에 부는 '컬러링' 열풍,1.0
424,"식품업계, 신개념 형태로 소비자 라이프스타일 잡아라",1.0
425,호반건설 아브뉴프랑 광교에 청담동 대표 맛집 '카페 티'가 쏙~,1.0
426,"CJ제일제당, '더 건강한 브런치 슬라이스' 억∼ 소리나게 팔려",-1.0
427,"CJ제일제당, '쁘띠첼 미초' 패키지 리뉴얼",-1.0
428,"CJ제일제당 메티에, 가정용 향시럽 2종 출시",1.0
429,"CJ제일제당, 아홉 번 찌고 말린 '흑삼 한뿌리' 출시",1.0
430,"진화한 '이색 간편식'...식품업계, 春 캠핑족 공략나서",1.0
431,'도지마롤 넘본다' 식품업계 '디저트롤' 최강자는?,1.0
432,女心 흔드는 봄나들이 간편 식음료 '눈길',1.0
433,"CJ제일제당, 아이들 건강 챙기는 '슈퍼 레시피 박스' 선봬",1.0
434,"CJ제일제당, '알래스카 연어' 전국 67개 학교 급식 메뉴 선정",1.0
435,"비비고, 2015 밀라노엑스포 한국관 참여",1.0
436,"CJ제일제당, ""1Q 장사 잘했네""..바이오 성장·식품 판매 호조",-1.0
437,양파·배추·쌈장 가격 올라…최대 26%,-1.0
438,"CJ제일제당, 1분기 영업익 2253억 원..전년비 92% 증가",-1.0
439,"[특징주]CJ제일제당, 수익성 기대감‥나흘째↑",-1.0
440,"[직장어린이집 진단]30대1, 속터지는 '직장어린이집 경제학'",1.0
441,"KDB대우證, CJ제일제당 목표가 53만원으로 상향",1.0
442,"""CJ제일제당, 주가 상승여력 10%…투자의견↓""",1.0
443,결단과 소신의 경제학…오너는 '매출'이었다,1.0
444,공영TV홈쇼핑 대표에 이영필씨 선임,1.0
445,[아시아초대석]주변을 웃음바다로 만드는 입담가 CEO,1.0
446,"CJ제일제당, '비비고 김스낵'으로 글로벌 시장 노려",1.0
447,부담은 '조금' 건강은 '듬뿍'…식품업계 '5월' 총력전,1.0
448,실적·中 받쳐주니 음식株 맛있네,1.0
449,[주간추천종목]대우증권,1.0
450,실적발표 앞둔 지주사 주가 '好好',-1.0
451,"드론 띄우는 CJ, 물류사업 날개 달았다",-1.0
452,"CJ '드론' 상용화 총출동 ""긴급구호활동부터 시작""",-1.0
453,"CJ, 신속한 구호활동 위해 '드론' 띄운다",-1.0
454,"실적장세 뚜렷…""전망치 상향종목이 답""",-1.0
455,姓 고정관념 깨지는 유통가…꾸미고 요리하는 남자가 뜬다,-1.0
456,"CJ제일제당, '쁘띠첼 스윗롤' 2개월 만에 100만개 판매",-1.0
457,[굿모닝증시]안정을 찾아가는 금리,-1.0
458,"CJ제일제당, 액상 제품 '다시다 요리秀' 출시",1.0
459,"10주년 맞은 CJ도너스캠프, 꿈키움 성장스토리 발표회 개최",1.0
460,"CJ그룹株, 깜짝실적에 주가 고공행진",1.0
461,"유진투자證, “CJ, 자회사 실적 개선 지속···목표가↑”",1.0
462,"코스피 떠받치는 아모레…액면분할, 시장 트렌드 될까",-1.0
463,장수 브랜드 아성 넘보는 신제품 '전성시대',1.0
464,"CJ제일제당, '알래스카 연어'로 식문화 트렌드 주도한다",1.0
465,"CJ제일제당,  '백설 케이크믹스' 출시",1.0
466,"[르포]셰프 체험기…""오늘은 내가 요리사""",-1.0
467,"젬백스, '전국화련상하그룹' 통해 中 진출",-1.0
468,"먹는 화장품 '이너비', 체험 마케팅 통해 제품 알린다",-1.0
469,"'한류의 다음 주역은 비비고' 美 CNN 방송, 한식 극찬",-1.0
470,나만의 디저트를 만들 수 있는 특급 노하우,-1.0
471,"탄산수 열풍, 뷰티업계까지 확산",-1.0
472,"하이투자證, CJ 목표주가 30만원으로 상향",-1.0
473,"CJ제일제당, 오븐에 구워 만든 '맛고구마' 출시",-1.0
474,"CJ제일제당, 냉장 요리 양념장 2종 출시",1.0
475,'고구마 말랭이' 봇물…웰빙 간식으로 인기,1.0
476,"CJ제일제당 ""밀라노 엑스포에서 한국의 김치 알려""",1.0
477,"CJ제일제당, '맥스봉 차예련 에디션' 출시",-1.0
478,"[포토]CJ제일제당, 백설 자일로스설탕",1.0
479,"[포토]""백설자일로스설탕와 매실청이 만나면?""",1.0
480,"[포토]""자일로스설탕으로 건강한 매실청 담그세요""",1.0
481,[포토]'자일로스설탕으로 담그는 건강한 매실청',1.0
482,수도권 신도시 신규 아파트 단지에 '관심 집중'…광교ㆍ동탄2ㆍ미사강변도시 '주목',1.0
483,"오너들의 결단, 업계 최고수 영입 시장서 통했다",-1.0
484,"CJ제일제당, 8만t 규모 메치오닌 공장 본격 가동",-1.0
485,심상찮은 배추값…올 들어 58% 껑충 '↑',-1.0
486,[진화하는 농촌]기술 대주고 생산물 사주고…1조원 씨뿌리는 기업 重農主義,1.0
487,"""CJ제일제당, 환율상승에 따른 주가약세가 매수기회""",1.0
488,"계절밥상, 지방 첫 진출…6월 중 부산에 매장 오픈",1.0
489,삼둥이 덕에 광고 효과 '쑥쑥' …스타 패밀리 광고가 대세,1.0
490,"CJ제일제당, '쁘띠첼 미초'·'초정탄산수' 협업 마케팅",1.0
491,스타 가족의 행복한 일상 담은 '패밀리 광고' 각광,1.0
492,한류 열풍에 뜨는 K-푸드…'가공식품·외식산업' 中 진출 '↑',1.0
493,"CJ제일제당, 에이스침대와 '숙면 캠페인' 진행",1.0
494,"CJ제일제당, 햇반 '엄마의 마음' 담은 TV광고 온에어",-1.0
495,"재원씨앤씨 '아이로드', 2015 소비자 브랜드 대상",-1.0
496,"CJ헬스케어 대표에 강석희, CJ오쇼핑 대표에 김일천",1.0
497,"올 여름 대세, '머슬녀 다이어트' 필수품은?",1.0
498,[2015 혁신경영]식품·택배 등 생활문화기업 탈바꿈,1.0
499,"""CJ제일제당, 최근 조정은 매수 기회""",1.0
500,"CJ제일제당, 쁘띠첼 스윗푸딩 '썸머멜로우' 출시",1.0
501,식음료업계 매출 부진 울상 속 불황 뚫은 효자상품은,1.0
502,"CJ제일제당, '더 건강한 브런치 슬라이스' 매출 50억 달성",1.0
503,공정위 '소비자중심경영' 14개사에 인증서 수여,1.0
504,글로벌 식탁 점령하는 한국 식품,1.0
505,대한민국 쿡방 열풍…매출 침체 허덕이는 유통가 살린다,-1.0
506,스파게티는 '소스 맛'…시장 규모 올해 700억,-1.0
507,"식음료업계, 올 여름 '女心'을 공략하라",-1.0
508,[주간추천종목]현대증권,-1.0
509,"""낙폭과대 대형株에 주목하자""",-1.0
510,"CJ제일제당, '햇반 컵반' HMR 시장서 通했다",1.0
511,"CJ제일제당, '2015 대한민국 기상산업대상' 수상",1.0
512,"동반위, 식·음료업계 대기업과 대리점 상생협약 체결",1.0
513,미네랄 풍부한 ‘진도 쌀’ 대형업체에 잇따라 납품,1.0
514,식음료업계에 부는 상큼한 바람…과일 관련 제품 인기,-1.0
515,메르스 여파에 외식ㆍ식품업계 ‘인삼’ 제품 관심 급증,-1.0
516,[주간추천종목]하나대투증권,-1.0
517,이동진 진도군수의 취임 1년 '성과',-1.0
518,"CJ제일제당, 샐러드 형태의 '행복한콩 브런치 두부' 출시",-1.0
519,동물사료 업체들도 가격 짬짜미..과징금 773억원 부과,1.0
520,"‘쁘띠첼 스윗롤’, 출시 100일 만에 200만개 판매 돌파",1.0
521,"시총 100대기업 중 38곳, 순자산가치＞시총",1.0
522,"CJ제일제당, 냉장드레싱 패키지 리뉴얼",-1.0
523,"비비고, ‘비비고 한그릇’ 메뉴 출시",-1.0
524,"국민연금, CJ제일제당 지분율 13.10%…0.19% 감소",-1.0
525,"식품업계, 어떤 요리와도 어울리는 ‘올라운더’ 제품 인기",-1.0
526,"CJ제일제당, 사계절 내내 제철 나물 '햇반 취나물밥' 출시",1.0
527,배추 판매가격 지속 상승…1월 대비 75% ↑,1.0
528,유리천장 희비 갈린 재벌가 두 딸…구지은 vs 박주형,1.0
529,"더플레이스, 경기권 첫 진출…광교에 4번째 매장 오픈",-1.0
530,7~8월 장마철에 밀가루·부침가루 판매 30% 급증,-1.0
531,"CJ, 내수 경기 활성화 팔걷었다",-1.0
532,먹방·쿡방에 열광? 경기 불황에 따른 심리적 공허함 때문,1.0
533,[이승종의 환율이야기]만석꾼은 매년 얼마를 벌었을까?,1.0
534,"CJ제일제당, 쁘띠첼 워터젤리 대용량 5종 출시",1.0
535,가볍게 즐기기 좋은 '낮은 술' 대세,1.0
536,[주간추천종목] SK증권,1.0
537,"뚜레쥬르, 라바 스무디 등 여름 시즌 음료 출시",1.0
538,"CJ제일제당, 초 저칼로리 감미료 '알룰로스' 출시",1.0
539,"모바일 GS샵, 오후 2시에 ‘자취박스’ 판매",1.0
540,"CJ제일제당, 브런치 전용 '더 건강한 브런치 후랑크' 2종 출시",1.0
541,"CJ제일제당, 김치 유산균 'CJLP133' 과학기술포장 수상",-1.0
542,경제성ㆍ편리성에 내 취향까지 더한 ‘홈 DIY’ 전성시대,1.0
543,"夏, 바캉스족 유혹하는 대세 먹거리는(?)",1.0
544,휴가철 앞둔 외식업계 '더 얹어주기'로 승부수,1.0
545,"CJ제일제당, 초간편 대용식 '프레시안 직화전골' 출시",-1.0
546,감정노동자 힘들지?…업체들 '쓰담쓰담' 작전,-1.0
547,감정노동자 보호 위한 사회적 약속 확산,-1.0
548,CJ제일제당 안산공장에 5만8천가구 쓸 발전소 들어선다,-1.0
549,"CJ제일제당, '비비고 양배추 송송이김치' 출시",-1.0
550,"CJ오쇼핑, 28일 창립 20주년 기념 특집 방송",-1.0
551,"떠나는 외국인, 발빼는 기관",-1.0
552,[포토]CJ제일제당 백설 케익믹스 10만개 판매 돌파 기념,-1.0
553,"[포토]CJ제일제당, 백설 케익믹스 10만개 판매 돌파",-1.0
554,"[포토]CJ제일제당, '백설 케익믹스 10만개 판매 돌파'",-1.0
555,'비비고 왕교자' 품귀현상…무더위에도 없어 못팔아,-1.0
556,"CJ제일제당, 햇반속 '맛의 비밀' 찾으면 경품 증정",-1.0
557,"CJ제일제당, 쁘띠첼 스윗푸딩 '밀키베어·초코베어' 출시",1.0
558,캠핑족 눈길 사로잡는 아웃도어용 감성 먹거리 인기,1.0
559,"식품업계, 소비자 신뢰도 높이는 '전문가 마케팅' 펼쳐",1.0
560,"CJ제일제당 장사 잘했네…""비비고 만두·햇반 고마워""",-1.0
561,"CJ제일제당, 2분기 영업익 1917억…전년比 55%↑",-1.0
562,장보기가 무섭다…양파·무·쇠고기 가격 상승,1.0
563,울고 웃은 CJ그룹株,1.0
564,식품산업 157조..10년간 71% 성장,1.0
565,"CJ제일제당, '쁘띠첼' 패키지 리뉴얼",1.0
566,"W쇼핑, 씨앤앰 35번 채널 오픈…공식개국",1.0
567,오뚜기 투자자들 입맛 도는 까닭은,1.0
568,"CJ제일제당, 이연복ㆍ레이먼킴 셰프와 함께 ‘셰프 식당’ 이벤트 진행",1.0
569,"CJ, '즐거운동행' 연 매출 600억 대형브랜드로 성장",1.0
570,[특징주]음식료株 동반 강세…조흥 '上',1.0
571,"CJ제일제당, 김치 유산균으로 한국인 장 건강 책임진다",-1.0
572,"11번가, 생필품 8대 브랜드 참여 할인 행사 진행",-1.0
573,"CJ제일제당, 올 여름 냉면 매출 전년비 20% 이상 성장",1.0
574,"손경식 CJ제일제당 회장, 상반기 급여 14억9500만원",1.0
575,품질력으로 원조 제품 뛰어넘는 후발 주자들 인기,1.0
576,"냉장면, CJ제일제당 '웃고', 풀무원 '울고'",1.0
577,"음주 후 속풀이도 간편식으로 뚝딱...""취향따라 고르세요""",1.0
578,"CJ제일제당, 광복 70주년 기념 '비비고 아리랑' 공개",1.0
579,"내 아이 간식, 직접 만든다…건강식재료 인기",1.0
580,"비비고, 궁중김치 출시 기념 구매객 대상 고급 유기 증정",-1.0
581,'짠물 소비' 트렌드에 통 큰 大용량 제품 '인기',-1.0
582,"식음료업계, 전문가적 소비자 '리서슈머' 입맛 공량",-1.0
583,'히트상품' 하나에 시장 판도 뒤바뀐 식품업계(종합),-1.0
584,역대급 히트상품에 웃는 CJ·농심…시장 판도 뒤바꿔(종합),-1.0
585,"한류상품박람회, 中 상하이서 개막…1만명 몰려",1.0
586,"‘집밥’, ‘웰빙’ 트렌드 따라 식품외식업계도 ‘한식’ 열풍",-1.0
587,"CJ제일제당, 2015 秋 선물세트 총 190여종, 720만 세트 구성",1.0
588,햄·소시지 고기함량 표기 미흡…원산지 표기도 없어,-1.0
589,"CJ ""2020년 문화사업 매출 15.6조, 글로벌 톱10 도약""",-1.0
590,대기업 채용설명회 본격개막…청춘들의 전쟁 시작됐다.,-1.0
591,'취준생 다 모여라'…CJ·롯데·신세계 유통 대기업 취업문 활짝(종합),-1.0
592,"CJ, 하반기 대졸 신입사원 1500명 채용…전년比 2배 늘어",-1.0
593,"CJ제일제당, '비비고 궁중 배추김치' 출시",-1.0
594,"CJ제일제당, 秋 명절 겨냥 'CJ알래스카연어' 마케팅 강화",-1.0
595,"코드명 '살몬0928'…""秋 연어캔 시장을 잡아라""",1.0
596,"CJ제일제당, '쁘띠첼 스윗롤 그린티밀크' 출시",1.0
597,"한국생산성본부, DJSI 평가결과 발표",1.0
598,"CJ제일제당,  '나만의 DIY 선물세트' 선봬",1.0
599,"大法, 이재현 CJ 회장 사건 파기환송…감형 가능성은(종합)",1.0
600,"CJ제일제당, '고기양념장' 마케팅 강화…秋 특수 잡기",-1.0
601,"현대약품, '미에로화이바' 추석 선물세트 출시",-1.0
602,"CJ제일제당, 지속가능경영지수 아·태지역 기업 편입",-1.0
603,"오제이씨, 에코캔 Ⅱ 출시 ""확고한 1위 자신감""",-1.0
604,"CJ제일제당, ""동부팜한농 인수 예비입찰 참여""",-1.0
605,'58년 개띠' 은퇴 수혜株는?,1.0
606,"쁘띠첼 미초, 스타일리시 칵테일 제조법 공개",1.0
607,"CJ, 2017년까지 1만4000명 정규직 신입사원 채용",1.0
608,"CJ제일제당, 햇반 정기배송 시 '햇공기' 증정",1.0
609,"CJ제일제당, 계열사에 2000억원 채무보증",1.0
610,"할랄, G2 리스크 속 中시장 대체할 '맛있는 新시장'",1.0
611,‘셰프테이너’ 전성시대…셰프들이 접수한 광고는?,-1.0
612,"추석 선물, 웰빙 입힌 '슈퍼푸드' 열풍",-1.0
613,쿡방 열품에 제2 전성기 맞은 '조미료',-1.0
614,식상한 추석선물은 NO…웰빙 입힌 슈퍼푸드 OK,-1.0
615,"""나 혼자 산다""…'솔로이코노미' 겨냥한 식음료 봇물",-1.0
616,"CJ제일제당, 소외계층에게 '한식 한상차림' 제공",-1.0
617,"SNH 임호 대표, 한중 제약·바이오·화장품 산업 교두보",-1.0
618,[주간추천종목]신한금융투자,-1.0
619,100대 기업 최고령·최연소 임원은?,1.0
620,추석선물세트 가격 천차만별…동일제품도 최대 74% 격차,-1.0
621,"CJ제일제당, 간편 파우치 양념장 4종 출시",-1.0
622,"""CJ제일제당, 가공식품의 약진 지속""",-1.0
623,"한국 고유의 '김치 유산균', 중국 시장 공략",1.0
624,명절 선물 베스트셀러 '스팸' 인기…출고율 100%↑,-1.0
625,"중기적합업종제도 폐지론 대두…""中企 육성 못하고 경제효과 없어""",1.0
626,"차 한잔 생각나는 秋, 녹차·총차 등 '티 디저트' 인기",1.0
